id,adresse,postcode,city
"C2017005912421","","85120","Antigny"
"C2017005912437","","85260","Les Brouzils"
"C2017005912444","","85800","Saint-Gilles-Croix-de-Vie"
"C2017005912447","","85100","Les Sables-d'Olonne"
"C2017005912469","","85300","Challans"
"C2017005912476","","85250","La Rabatelière"
"C2017005912496","","85670","Falleron"
"C2017005912508","","85167","Saint-Jean-de-Monts"
"C2017005912509","","85167","Saint-Jean-de-Monts"
"C201700518801","","85160","Saint-Jean-de-Monts"
"C201700518809","","85800","Saint-Gilles-Croix-de-Vie"
"C201700518872","","85150","Landeronde"
"C201700518900","","85200","Fontenay-le-Comte"
"C201700518907","","85340","Olonne-sur-Mer"
"C201700518915","","85300","Froidfond"
"C201700518913","","85440","Talmont Saint-Hilaire"
"C201700539946","","85350","L'Ile-d'Yeu"
"C201700539975","","85440","Talmont-Saint-Hilaire"
"C201700539995","","85470","Bretignolles-sur-Mer"
"C201700579038","","85180","Château d'Olonne"
"C201700555479","","85100","Les Sables d'Olonne"
"C201700555486","","85220","Coëx"
"C201700555485","","85000","La Roche-sur-Yon"
"C201700547665","","85400","Luçon"
"C201700547670","","85150","La Chapelle-Achard"
"C201700547688","","85600","Boufféré"
"C201700547713","","85180","Château d'Olonne"
"C201700547718","","85170","Dompierre-sur-Yon"
"C2017001711588","","85290","Mortagne-sur-Sèvre"
"C2017001711594","","85440","Talmont-Saint-Hilaire"
"C2017001711598","","85000","La Roche-sur-Yon"
"C2017001711603","","85190","Aizenay"
"C2017001711609","","85130","La Verrie"
"C2017001711605","","85500","Les Herbiers"
"C2017001711610","","85190","La Génétouze"
"C2017001711624","","85100","Les Sables-d'Olonne"
"C2017001711617","","85100","Les Sables-d'Olonne"
"C2017001711631","","85460","La Faute-sur-Mer"
"C2017001711643","","85470","Bretignolles-sur-Mer"
"C2017001711659","","85130","Les Landes-Genusson"
"C2017001711667","","85610","La Bernardière"
"C2017001711666","","85600","Montaigu"
"C2017001711679","","85200","Saint-Michel-le-Cloucq"
"C2017001711681","","85110","Chantonnay"
"C201700259351","","85200","Fontenay-le-Comte"
"C201700259384","","85000","La Roche-sur-Yon"
"C201700259385","","85330","Noirmoutier-en-l'Ile"
"C201700259398","","85200","Fontenay-le-Comte"
"C201700259425","","85200","Fontenay-le-Comte"
"C201700337983","","85400","Luçon"
"C201700338013","","85130","La Gaubretière"
"C201700338026","","85400","Luçon"
"C201700349503","","85300","Challans"
"C201700349505","","85100","Château-d'Olonne"
"C201700349514","","85300","Sallertaine"
"C201700349532","","85300","Challans"
"C201700349551","","85110","Chantonnay"
"C201700349538","","85520","Jard-sur-Mer"
"C201700349577","","85250","Saint-Fulgent"
"C201700349607","","85000","La Roche-sur-Yon"
"C201700349638","","85300","Challans"
"C201700349659","","85300","Le Perrier"
"C201700349658","","85270","Saint-Hilaire-de-Riez"
"C201700378540","","85200","Fontenay-le-Comte"
"C201700378547","","85120","Vouvant"
"C201700378573","","85330","Noirmoutier-en-l'Ile"
"C201700386798","","85170","Le Poiré-sur-Vie"
"C201700386824","","85590","Les Epesses"
"C201700386865","","85180","Château d'Olonne"
"C201700318886","","85800","Givrand"
"C201700359231","","85560","Longeville-sur-Mer"
"C201700359238","","85400","Luçon"
"C201700359253","","85360","La Tranche-sur-Mer"
"C201700359287","","85250","Saint-Fulgent"
"C201700327631","","85360","La Tranche-sur-Mer"
"C201700327669","","85200","Fontenay-le-Comte"
"C201700327682","","85260","L'Herbergement"
"C201700327728","","85190","Beaulieu-sous-la-Roche"
"C201700364580","","85000","La Roche-sur-Yon"
"C201700364592","","85200","Mervent"
"C201700364613","","85520","Jard-sur-Mer"
"C201700364616","","85340","Olonne-sur-Mer"
"C201700364622","","85200","Fontenay-le-Comte"
"C201700364633","","85110","Chantonnay"
"C201700364629","","85180","Château d'Olonne"
"C201700477441","","85120","Antigny"
"C201700477457","","85400","Lairoux"
"C201700477466","","85310","Le Tablier"
"C201700477469","","85210","Saint-Etienne-de-Brillouet"
"C201700477475","","85560","Longeville-sur-Mer"
"C201700477473","","85710","Châteauneuf"
"C201700477480","","85110","Sigournais"
"C201700477477","","85800","Saint-Gilles-Croix-de-Vie"
"C201700399231","","85160","Saint-Jean-de-Monts"
"C201700407257","","85270","Notre-Dame-de-Riez"
"C201700407281","","85170","Beaufou"
"C201700407320","","85000","La Roche-sur-Yon"
"C201700407335","","85150","Vairé"
"C201700407362","","85270","Saint-Hilaire-de-Riez"
"C201700407370","","85800","Saint-Gilles-Croix-de-Vie"
"C201700407389","","85340","Olonne-sur-Mer"
"C201700407387","","85560","Longeville-sur-Mer"
"C201700407409","","85800","Saint-Gilles-Croix-de-Vie"
"C201700407417","","85700","Menomblet"
"C201700407423","","85190","Aizenay"
"C201700407435","","85110","Chantonnay"
"C201700407437","","85600","La Boissière-de-Montaigu"
"C201700407440","","85110","Chantonnay"
"C201700436227","","85190","Aizenay"
"C201700436232","","85140","Chauché"
"C201700467143","","85160","Saint-Jean-de-Monts"
"C201700467183","","85300","Challans"
"C201700467202","","85450","Chaillé-les-Marais"
"C201700467235","","85140","Essarts en Bocage"
"C201700467260","","85130","La Verrie"
"C201700467269","","85490","Benet"
"C201700467301","","85100","Les Sables-d'Olonne"
"C201700467318","","85430","Nieul-le-Dolent"
"C201700467328","","85230","Beauvoir-sur-Mer"
"C201700467345","","85800","Saint-Gilles-Croix-de-Vie"
"C201700467347","","85280","La Ferrière"
"C201700467358","","85150","La Chapelle-Achard"
"C201700467362","","85200","Fontenay-le-Comte"
"C201700467373","","85440","Talmont Saint-Hilaire"
"C201700467375","","85170","Le Poiré-sur-Vie"
"C201700467387","","85510","Rochetrejoux"
"C201700449186","","85170","Le Poiré-sur-Vie"
"C201700449195","","85460","L'Aiguillon-sur-Mer"
"C201700449222","","85390","Mouilleron-Saint-Germain"
"C201700449231","","85170","Bellevigny"
"C201700449277","","85200","Longèves"
"C201700449276","","85330","Noirmoutier-en-l'île"
"C201700449269","","85300","Challans"
"C2017004512035","","85340","Olonne-sur-Mer"
"C2017004512048","","85310","La Chaize-le-Vicomte"
"C2017004512091","","85250","Vendrennes"
"C2017004512101","","85280","La Ferrière"
"C2017004512097","","85120","Saint-Pierre-du-Chemin"
"C2017004512115","","85500","Les Herbiers"
"C2017004512140","","85670","Saint-Christophe-du-Ligneron"
"C2017004512141","","85640","Mouchamps"
"C2017004512177","","85130","Les Landes-Genusson"
"C2017004512213","","85340","Olonne-sur-Mer"
"C201700485218","","85170","Les Lucs-sur-Boulogne"
"C201700485205","","85100","Les Sables-d'Olonne"
"C201700485231","","85100","Les Sables d'Olonne"
"C201700499232","","85100","Les Sables-d'Olonne"
"C201700499245","","85300","Challans"
"C201700499264","","85100","Les Sables-d'Olonne"
"C201700499278","","85400","Luçon"
"C201700499280","","85290","Mortagne-sur-Sèvre"
"C201700428556","","85160","Saint-Jean-de-Monts"
"C201700428586","","85530","La Bruffière"
"C201700428588","","85100","Les Sables d'Olonne"
"C201700428616","","85100","Les Sables d'Olonne"
"C201700428620","","85270","Saint-Hilaire-de-Riez"
"C201700428623","","85330","Noirmoutier-en-l'île"
"C201700428636","","85560","Le Bernard"
"C2017001312811","","85430","Aubigny-les-Clouzeaux"
"C2017001312849","","85310","Le Tablier"
"C2017001312851","","85100","Les Sables-d'Olonne"
"C2017001312863","","85190","Aizenay"
"C2017001312881","","85180","Château-d'Olonne"
"C2017001312871","","85170","Beaufou"
"C2017001312910","","85100","Les Sables-d'Olonne"
"C2017001312955","","85500","Saint-Paul-en-Pareds"
"C2017001312980","","85440","Talmont Saint-Hilaire"
"C2017001312995","","85000","La Roche-sur-Yon"
"C2017001313000","","85690","Notre-Dame-de-Monts"
"C2017001313002","","85480","Bournezeau"
"C2017001313010","","85430","Nieul-le-Dolent"
"C201700209591","","85200","Fontenay-le-Comte"
"C201700209600","","85000","La Roche-sur-Yon"
"C201700209634","","85110","Chantonnay"
"C201700209629","","85100","Les Sables-d'Olonne"
"C201700209635","","85200","Fontenay-le-Comte"
"C201700209636","","85150","Sainte-Flaive-des-Loups"
"C201700209650","","85290","Mortagne-sur-Sèvre"
"C201700209663","","85000","La Roche-sur-Yon"
"C201700209688","","85430","Aubigny-Les Clouzeaux"
"C201700209705","","85170","Bellevigny"
"C2017003011962","","85300","Le Perrier"
"C2017003011969","","85250","Saint-Fulgent"
"C2017003011982","","85000","La Roche-sur-Yon"
"C2017003012013","","85170","Dompierre-sur-Yon"
"C2017003012014","","85100","Château-d'Olonne"
"C2017003012010","","85000","La Roche-sur-Yon"
"C2017003012034","","85150","Landeronde"
"C2017003012026","","85230","Saint-Gervais"
"C2017003012029","","85110","Chantonnay"
"C2017003012036","","85410","La Caillère-Saint-Hilaire"
"C2017003012068","","85190","Aizenay"
"C2017003012076","","85580","Grues"
"C2017003012078","","85290","Mortagne-sur-Sèvre"
"C2017003012085","","85100","Les Sables d'Olonne"
"C2017003012103","","85470","Bretignolles-sur-Mer"
"C2017003012093","","85170","Le Poiré-sur-Vie"
"C201700219794","","85490","Benet"
"C201700219801","","85000","La Roche-sur-Yon"
"C201700219803","","85290","Mortagne-sur-Sèvre"
"C201700219828","","85140","Essarts en Bocage"
"C201700219834","","85220","L'Aiguillon-sur-Vie"
"C201700219832","","85000","La Roche-sur-Yon"
"C201700219840","","85430","Nieul-le-Dolent"
"C201700219837","","85220","Landevieille"
"C201700219854","","85800","Saint-Gilles-Croix-de-Vie"
"C201700219872","","85000","La Roche-sur-Yon"
"C201700219863","","85110","Chantonnay"
"C201700225719","","85410","La Caillère-Saint-Hilaire"
"C201700225745","","85260","L'Herbergement"
"C201700225757","","85170","Dompierre-sur-Yon"
"C201700225766","","85540","Le Champ-Saint-Père"
"C201700225792","","85800","Le Fenouiller"
"C201700225796","","85000","La Roche-sur-Yon"
"C201700225804","","85800","Saint-Gilles-Croix-de-Vie"
"C2017002310135","","85700","Sèvremont"
"C2017002310162","","85700","Sèvremont"
"C2017002310188","","85640","Mouchamps"
"C2017002310181","","85770","Velluire"
"C2017002310227","","85400","Luçon"
"C2017002310236","","85100","Les Sables d'Olonne"
"C201700274712","","85190","Venansault"
"C201700274747","","85000","La Roche-sur-Yon"
"C201700274744","","85800","Saint-Gilles-Croix-de-Vie"
"C201700274772","","85180","Château d'Olonne"
"C201700274790","","85100","Les Sables d'Olonne"
"C201700282926","","85500","Les Herbiers"
"C201700282923","","85500","Les Herbiers"
"C201700282950","","85500","Les Herbiers"
"C201700282931","","85800","Saint-Gilles-Croix-de-Vie"
"C201700282996","","85140","Essarts en Bocage"
"C2017002910057","","85590","Les Epesses"
"C2017002910060","","85000","La Roche-sur-Yon"
"C2017002910061","","85180","Château d'Olonne"
"C201700266495","","85470","Bretignolles-sur-Mer"
"C201700266497","","85180","Château-d'Olonne"
"C201700266529","","85270","Saint-Hilaire-de-Riez"
"C201700266524","","85500","Les Herbiers"
"C201700266551","","85200","Fontenay-le-Comte"
"C201700266569","","85160","Saint-Jean-de-Monts"
"C201700068112","","85150","La Chapelle-Achard"
"C201700068107","","85230","Beauvoir-sur-Mer"
"C201700068120","","85140","Essarts-en-Bocage"
"C201700068136","","85100","Les Sables-d'Olonne"
"C201700068164","","85200","Mervent"
"C201700068167","","85500","Beaurepaire"
"C201700095999","","85260","Montréverd"
"C201700096002","","85200","Fontenay-le-Comte"
"C201700096011","","85100","Les Sables-d'Olonne"
"C201700096020","","85100","Les Sables-d'Olonne"
"C201700096033","","85290","Saint-Laurent-sur-Sèvre"
"C201700096045","","85400","Luçon"
"C201700096043","","85000","La Roche-sur-Yon"
"C201700096057","","85190","Aizenay"
"C201700096063","","85800","Saint-Gilles-Croix-de-Vie Cedex"
"C201700096065","","85450","Sainte-Radégonde-des-Noyers"
"C201700096076","","85640","Mouchamps"
"C201700096080","","85000","La Roche-sur-Yon"
"C201700096092","","85700","La Meilleraie-Tillay"
"C201700096099","","85430","Aubigny-les-Clouzeaux"
"C201700096107","","85100","Les Sables d'Olonne"
"C201700096118","","85000","La Roche-sur-Yon"
"C201700096129","","85220","L'Aiguillon-sur-Vie"
"C201700096150","","85130","Les Landes-Genusson"
"C201700096155","","85180","Château d'Olonne"
"C201700096160","","85000","La Roche-sur-Yon"
"C201700096152","","85100","Les Sables d'Olonne"
"C201700096164","","85620","Rocheservière"
"C201700096165","","85000","La Roche-sur-Yon"
"C201700096195","","85270","Notre-Dame-de-Riez"
"C201700159305","","85500","Les Herbiers"
"C201700159312","","85800","Le Fenouiller"
"C201700159327","","85440","Talmont-Saint-Hilaire"
"C201700159393","","85130","La Verrie"
"C201700159436","","85550","La Barre-de-Monts"
"C201700159427","","85150","Saint-Mathurin"
"C201700047803","","85140","Essarts-en-Bocage"
"C201700047810","","85300","Soullans"
"C201700047840","","85800","Saint-Gilles-Croix-de-Vie"
"C201700047866","","85000","La Roche-sur-Yon"
"C201700047877","","85000","La Roche-sur-Yon"
"C201700047891","","85000","La Roche-sur-Yon"
"C201700047906","","85220","Coëx"
"C201700047925","","85190","Aizenay"
"C201700047968","","85400","Luçon"
"C201700047976","","85710","Bois-de-Céné"
"C201700047979","","85420","Saint-Sigismond"
"C201700047972","","85400","Luçon"
"C201700186874","","85540","Moutiers-les-Mauxfaits"
"C201700186903","","85000","La Roche-sur-Yon"
"C201700186923","","85170","Beaufou"
"C201700115351","","85660","Saint-Philbert-de-Bouaine"
"C201700115359","","85150","La Mothe-Achard"
"C201700115367","","85700","Pouzauges"
"C201700115375","","85200","Fontenay-le-Comte"
"C201700115415","","85430","Aubigny-les-Clouzeaux"
"C201700115420","","85510","Le Boupère"
"C201700115418","","85130","La Verrie"
"C201700115463","","85000","La Roche-sur-Yon"
"C201700115473","","85170","Dompierre-sur-Yon"
"C201700115484","","85290","Mortagne-sur-Sèvre"
"C201700115515","","85480","Fougeré"
"C201700027576","","85440","Avrillé"
"C201700027605","","85700","Sèvremont"
"C201700027650","","85290","Saint-Laurent-sur-Sèvre"
"C201700027692","","85120","Saint-Pierre-du-Chemin"
"C201700027705","","85450","Puyravault"
"C201700027720","","85280","La Ferrière"
"C201700027714","","85300","Challans"
"C201700027725","","85000","La Roche-sur-Yon"
"C201700027770","","85700","Pouzauges"
"C201700027804","","85110","Chantonnay"
"C2017007010894","","85140","Essarts en Bocage"
"C2017007010926","","85220","La Chaize-Giraud"
"C2017007010959","","85500","Les Herbiers"
"A201000641312","","85100","Château-d'Olonne"
"A201000641318","","85170","Le Poiré-sur-Vie"
"A201000651500","","85270","Saint-Hilaire-de-Riez"
"A20100066807","","85470","Bretignolles-sur-Mer"
"A201000671041","","85170","Saint-Denis-la-Chevasse"
"A201000681086","","85300","Challans"
"A201000681098","","85130","Les Landes-Genusson"
"A201001071000","","85240","Saint-Hilaire-des-Loges"
"A20100107996","","85690","Notre-Dame-de-Monts"
"A201001081049","","85290","Mortagne-sur-Sèvre"
"A201001091662","","85250","Saint-Fulgent"
"A201001111606","","85440","Talmont-Saint-Hilaire"
"A20100027840","","85000","La Roche-sur-Yon"
"A20100028742","","85590","Les Epesses"
"A201000301833","","85500","Les Herbiers"
"A201000301825","","85150, 85210","La Mothe-Achard, Sainte-Hermine"
"A201000301832","","85000","La Roche-sur-Yon"
"A201000311564","","85270","Saint-Hilaire-de-Riez"
"A201000311566","","85430","Les Clouzeaux"
"A201000311570","","85140","Sainte-Florence"
"A201000541288","","85110","Saint-Germain-de-Prinçay"
"A201000551309","","85570","Saint-Valérien"
"A20100056854","","85570","L'Hermenault"
"A201000571148","","85250","Vendrennes"
"A201000571153","","85000","La Roche-sur-Yon"
"A201000591066","","85160","Saint-Jean-de-Monts"
"A201000591065","","85160","Saint-Jean-de-Monts"
"A201000591068","","85150","Saint-Mathurin"
"A201000601478","","85700","Saint-Mesmin"
"A201001131308","","85180","Château-d'Olonne"
"A201001131309","","85360","La Tranche-sur-Mer"
"A201001131319","","85290","Mortagne-sur-Sèvre"
"A201001141205","","85520","Jard-sur-Mer"
"A201001141207","","85360","La Tranche-sur-Mer"
"A201001141206","","85540","Saint-Avaugourd-des-Landes"
"A201001152344","","85230","Beauvoir-sur-Mer"
"A201001152345","","85420","Maillezais"
"A201001152348","","85270","Saint-Hilaire-de-Riez"
"A201001152359","","85690","Notre-Dame-de-Monts"
"A201001152370","","85230","Saint-Urbain"
"A201001152379","","85800, 85160","Le Fenouiller, Saint-Jean-de-Monts"
"A201001152389","","85260","Saint-Sulpice-le-Verdon"
"A201001171042","","85170","Les Lucs-sur-Boulogne"
"A201001171024","","85770","Vix"
"A201001171019","","85180","Château-d'Olonne"
"A20100118696","","85330","Noirmoutier-en-l'Ile"
"A20100119828","","85800","Saint-Gilles-Croix-de-Vie"
"A201000701065","","85520","Saint-Vincent-sur-Jard"
"A201000701068","","85140","Les Essarts"
"A201000701075","","85500","Chambretaud"
"A201000701072","","85210","Saint-Jean-de-Beugné"
"A201000701074","","85300","Challans"
"A20100071763","","85480","Saint-Hilaire-le-Vouhis"
"A20100071762","","85320","Mareuil-sur-Lay-Dissais"
"A201000731854","","85400","Luçon"
"A201000731869","","85300","Challans"
"A201000741249","","85270","Saint-Hilaire-de-Riez"
"A201001011106","","85340","Olonne-sur-Mer"
"A201001011117","","85300","Challans"
"A20100105742","","85140","Les Essarts"
"A20100105745","","85160","Saint-Jean-de-Monts"
"A201000761192","","85300","Soullans"
"A201000761207","","85160","Saint-Jean-de-Monts"
"A201000781170","","85360","La Tranche-sur-Mer"
"A20100080810","","85610","Cugand"
"A20100080816","","85440","Poiroux"
"A201000831851","","85470","Bretignolles-sur-Mer"
"A20100085824","","85000","La Roche-sur-Yon"
"A20100085818","","85530","La Bruffière"
"A201000861011","","85670","Palluau"
"A20100087771","","85360","La Tranche-sur-Mer"
"A20100087779","","85600","Boufféré"
"A201000881508","","85100","Les Sables-d'Olonne"
"A20100090613","","85710","La Garnache"
"A20100090619","","85160","Saint-Jean-de-Monts"
"A20100090628","","85590","Les Epesses"
"A20100091902","","85270","Saint-Hilaire-de-Riez"
"A201000931456","","85200","Fontenay-le-Comte"
"A20100095443","","85670","Saint-Christophe-du-Ligneron"
"A201000971084","","85470","Bretignolles-sur-Mer"
"A20100033900","","85500","Les Herbiers"
"A201000361662","","85400","Les Magnils-Reigniers"
"A201000391537","","85420","Saint-Sigismond"
"A201000131156","","85310","Nesmy"
"A201000131171","","85220","Landevieille"
"A20100014778","","85260","Mormaison"
"A201000151090","","85450","Puyravault"
"A201000411876","","85560","Longeville-sur-Mer"
"A201000421181","","85460","L'Aiguillon-sur-Mer"
"A201000421156","","85600","Saint-Hilaire-de-Loulay"
"A201000421192","","85170","Belleville-sur-Vie"
"A201000431073","","85170","Belleville-sur-Vie"
"A20100018698","","85100","Les Sables-d'Olonne"
"A20100022415","","85200","Longèves"
"A20100024968","","85460","L'Aiguillon-sur-Mer"
"A20100024990","","85340","L'Ile-d'Olonne"
"A20100048504","","85440","Talmont-Saint-Hilaire"
"A201000491747","","85270","Saint-Hilaire-de-Riez"
"A20100050667","","85800","Saint-Gilles-Croix-de-Vie"
"A201000511895","","85430","Les Clouzeaux"
"A20100052966","","85330","Noirmoutier-en-l'Ile"
"A201000531174","","85140","Les Essarts"
"A201000041046","","85200","Fontenay-le-Comte"
"A20100009442","","85100","Les Sables-d'Olonne"
"A20100009456","","85170","Belleville-sur-Vie"
"A20100009449","","85800","Le Fenouiller"
"A201001161663","","85100","Château-d'Olonne"
"A201001161652","","85690","Notre-Dame-de-Monts"
"A201001161647","","85600","Treize-Septiers"
"A201001161649","","85100","Les Sables-d'Olonne"
"A201001161651","","85190","Aizenay"
"A201001212148","","85250","Chavagnes-en-Paillers"
"A201001271803","","85180","Château-d'Olonne"
"A201001271807","","85330","Noirmoutier-en-l'Ile"
"A201001271813","","92700","Colombes"
"A201001271802","","85000","La Roche-sur-Yon"
"A201001271818","","85600","La Guyonnière"
"A201001271825","","85120","Vouvant"
"A201001271810","","85600","Treize-Septiers"
"A201001271821","","85360","La Tranche-sur-Mer"
"A201001271791","","85100","Les Sables-d'Olonne"
"A201001271833","","85630","Barbâtre"
"A201001902005","","85300","Soullans"
"A201001902028","","85520","Saint-Vincent-sur-Jard"
"A201001902052","","85460","La Faute-sur-Mer"
"A201001902039","","85360","La Tranche-sur-Mer"
"A201001902016","","85100","Les Sables-d'Olonne"
"A201001993163","","85220","Coex"
"A201002513076","","85300","Sallertaine"
"A201002522180","","85200","Fontenay-le-Comte"
"A201002522191","","85640","Mouchamps"
"A201002522220","","85500","Les Herbiers"
"A201000011460","","85410","Cezais"
"A201002431874","","58000","Nevers"
"A201002431889","","85560","Longeville-sur-Mer"
"A201002431884","","85600","La Guyonnière"
"A201002431879","","85000","La Roche-sur-Yon"
"A201002431877","","85340","Olonne-sur-Mer"
"A201002431912","","85700","La Pommeraie-sur-Sèvre"
"A201000171802","","85340","Olonne-sur-Mer"
"A201000171807","","85600","La Guyonnière"
"A201000171812","","85310","Saint-Florent-des-Bois"
"A201000171831","","85290","Saint-Laurent-sur-Sèvre"
"A20100226711","","85000","La Roche-sur-Yon"
"A201002332256","","85000","La Roche-sur-Yon"
"A201002332265","","85330","Noirmoutier-en-l'Ile"
"A201002332268","","85440","Talmont-Saint-Hilaire"
"A201002332294","","85620","Rocheservière"
"A201002332318","","85300","Challans"
"A201002161788","","85800","Givrand"
"A201002161818","","44400","Rezé"
"A201002181278","","85160","Saint-Jean-de-Monts"
"A201002241930","","85000","La Roche-sur-Yon"
"A201002241937","","85300","Challans"
"A201002241950","","85260","L'Herbergement"
"A201001302918","","85100","Les Sables-d'Olonne"
"A201001372319","","85170","Le Poiré-sur-Vie"
"A201000191194","","85200","Longèves"
"A20100022940","","85300","Challans"
"A201000241524","","85000","La Roche-sur-Yon"
"A201000271835","","85000","La Roche-sur-Yon"
"A201000271859","","85310","Nesmy"
"A201000451742","","85110","Chantonnay"
"A201000461909","","85800","Saint-Gilles-Croix-de-Vie"
"A201000461897","","85140","Les Essarts"
"A201000461922","","85140","Chauché"
"A201000461923","","85170","Le Poiré-sur-Vie"
"A20100048951","","85000","La Roche-sur-Yon"
"A201000552085","","85200","Fontenay-le-Comte"
"A201000552097","","85300","Challans"
"A201000552102","","85710","La Garnache"
"A201000552110","","85340","Olonne-sur-Mer"
"A201000552114","","85360","La Tranche-sur-Mer"
"A201000552117","","85100","Les Sables-d'Olonne"
"A201000552122","","85300","Challans"
"A201000552145","","85560","Longeville-sur-Mer"
"A201001521555","","85670","Saint-Christophe-du-Ligneron"
"A20100167927","","85200","Fontenay-le-Comte"
"A20100167951","","85270","Saint-Hilaire-de-Riez"
"A20100167954","","85400","Luçon"
"A201002051945","","85300","Challans"
"A201002051915","","85180","Château-d'Olonne"
"A201002051971","","85100","Les Sables-d'Olonne"
"A201002102401","","85100","Les Sables-d'Olonne"
"A201002102448","","85210","La Chapelle-Thémer"
"A201001412384","","85180","Château-d'Olonne"
"A201001412391","","85670","Falleron"
"A201001412408","","85250","Saint-André-Goule-d'Oie"
"A201001412442","","85170","Saligny"
"A201001412448","","85000","La Roche-sur-Yon"
"A201001481987","","85530","La Bruffière"
"A201001481986","","85670","Saint-Christophe-du-Ligneron"
"A201001811356","","85700","Pouzauges"
"A201001811382","","85000","La Roche-sur-Yon"
"A201001811411","","85170","Saligny"
"A201001882000","","85130","La Gaubretière"
"A201001881997","","85000","La Roche-sur-Yon"
"A201000891576","","85640, 85600","Mouchamps, Boufféré"
"A201000901987","","85000","La Roche-sur-Yon"
"A201000902004","","85690","Notre-Dame-de-Monts"
"A201000902021","","85150","La Mothe-Achard"
"A201000902003","","85800","Saint-Gilles-Croix-de-Vie"
"A201000902049","","85110","Saint-Prouant"
"A201000902043","","85360","La Tranche-sur-Mer"
"A201000592827","","85160","Saint-Jean-de-Monts"
"A201000642681","","85210","Sainte-Hermine"
"A201000652291","","85360","La Tranche-sur-Mer"
"A201000652298","","85680","La Guérinière"
"A201000971941","","85440","Grosbreuil"
"A201000971942","","85430","Nieul-le-Dolent"
"A201001032486","","85140","Les Essarts"
"A201001032504","","85160","Saint-Jean-de-Monts"
"A201001032535","","85170","Le Poiré-sur-Vie"
"A201001032536","","85290","Saint-Laurent-sur-Sèvre"
"A201001051659","","85210","Saint-Juire-Champgillon"
"A201001072530","","85100","Les Sables-d'Olonne"
"A201001072543","","85220","L'Aiguillon-sur-Vie"
"A201001081993","","85190","Venansault"
"A201001112909","","85190","Aizenay"
"A201001112923","","85600","Saint-Hilaire-de-Loulay"
"A201001122253","","85260","Saint-André-Treize-Voies"
"A201000362783","","85600","Saint-Hilaire-de-Loulay"
"A201000382668","","85160","Saint-Jean-de-Monts"
"A201000401861","","85110","Sainte-Hermine"
"A201000431564","","85160","Saint-Jean-de-Monts"
"A201000431569","","85400","Luçon"
"A201000431557","","85190","Aizenay"
"A201000431566","","85120, 17230","Saint-Pierre-du-Chemin, Marans, La Châtaigneraie"
"A201000431561","","85100","Les Sables-d'Olonne"
"A201000431558","","85130","La Gaubretière"
"A201000431544","","85000","La Roche-sur-Yon"
"A201000711805","","85610","Cugand"
"A201000762259","","85160","Saint-Jean-de-Monts"
"A201000771431","","85200","Fontenay-le-Comte"
"A201000031998","","85000","La Roche-sur-Yon"
"A201000032001","","85500","Les Herbiers"
"A201000032021","","85230","Beauvoir-sur-Mer"
"C2010009511069","","85000","La Roche-sur-Yon"
"C2010009511085","","85200","Fontaines"
"C2010009511113","","85430","Aubigny"
"C2010009511121","","85000","La Roche-sur-Yon"
"C2010009511125","","85110","Sigournais"
"C2010009511124","","85270","Saint-Hilaire-de-Riez"
"C2010009511131","","85000","La Roche-sur-Yon"
"C2010009511143","","85000","La Roche-sur-Yon"
"C2010009511201","","85000","La Roche-sur-Yon"
"C2010009511219","","85300","Challans"
"C2010009511227","","85470","Brem-sur-Mer"
"C2010009511193","","85060","Le Chateau D Olonne"
"C2010009511240","","85170","Saligny"
"C2010009511276","","85290","Mortagne-sur-Sèvre"
"C2010009511279","","85300","Sallertaine"
"C2010009511270","","85210","La Réorthe"
"C2010009511241","","85140","Les Essarts"
"C2010009511326","","85440","Talmont-Saint-Hilaire"
"C2010009511340","","85510","Le Boupère"
"C2010008010223","","85680","La Guérinière"
"C2010008010205","","85100","Les Sables-d'Olonne"
"C2010008010232","","85460","La Faute-sur-Mer"
"C2010008010318","","85680","La Guérinière"
"C2010008010313","","85400","Chasnais"
"C2010008010326","","85220","Landevieille"
"C2010008010365","","85690","Notre-Dame-de-Monts"
"C2010008010380","","85000","La Roche-sur-Yon"
"C2010008010368","","85610","Cugand"
"C2010008010345","","85750","Angles"
"C2010008010336","","85330","Noirmoutier-en-l'Ile"
"C2010008010378","","85200","Fontenay-le-Comte"
"C2010008010413","","85700","Les Châtelliers-Châteaumur"
"C2010008010414","","85350","L'Ile-d'Yeu"
"C2010008010430","","85160","Saint-Jean-de-Monts"
"C2010008010431","","85230","Saint-Urbain"
"C2010008010432","","85420","Liez"
"C2010008010459","","85340","L'Ile-d'Olonne"
"C2010008010500","","85580","Saint-Michel-en-l'Herm"
"C2010008010422","","85330","Noirmoutier-en-l'Ile"
"C2010008010434","","85500","Les Herbiers"
"C2010008010505","","85000","La Roche-sur-Yon"
"B200901551846","","85390","Mouilleron-en-Pareds"
"B20090156966","","85100","Les Sables-d'Olonne"
"B200902281779","","85110","Chantonnay"
"B200902302475","","85560","Longeville-sur-Mer"
"B200902302488","","85600","Montaigu"
"B200902302480","","85190","Aizenay"
"B200902302509","","85340","L'Ile-d'Olonne"
"B200902302532","","85160","Saint-Jean-de-Monts"
"B200902311458","","85300","Challans"
"B200902311463","","85120","Vouvant"
"B200902311504","","85360","La Tranche-sur-Mer"
"B200902311507","","85160","Saint-Jean-de-Monts"
"B200902311524","","85590","Les Epesses"
"B200902311527","","85300","Challans"
